,Unnamed: 0,team_name,week,neutral_site,conference_game,home_team,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_team,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,elo_diff,point_diff,home/away,win/loss
646,646,Syracuse,13,False,True,Boston College,23.0,0.5197315080172651,1221.0,1222.0,Syracuse,32.0,0.48026849198273497,1463.0,1462.0,242.0,9.0,Away,W
647,647,Minnesota,1,False,False,Minnesota,38.0,0.998958161112331,1639.0,1691.0,New Mexico State,0.0,0.0010418388876689557,1192.0,1140.0,447.0,38.0,Home,W
648,648,Minnesota,2,False,False,Minnesota,62.0,0.9989707460473836,1710.0,1710.0,Western Illinois,10.0,0.001029253952616327,,,,52.0,Home,W
649,649,Minnesota,3,False,False,Minnesota,49.0,0.9989420469320576,1691.0,1760.0,Colorado,7.0,0.0010579530679424296,1281.0,1212.0,410.0,42.0,Home,W
650,650,Minnesota,4,False,True,Michigan State,7.0,0.0005894421311190345,1670.0,1607.0,Minnesota,34.0,0.9994105578688809,1760.0,1823.0,90.0,27.0,Away,W
651,651,Minnesota,5,False,True,Minnesota,10.0,0.3074640271617482,1823.0,1784.0,Purdue,20.0,0.6925359728382519,1627.0,1666.0,196.0,-10.0,Home,L
652,652,Minnesota,7,False,True,Illinois,26.0,0.9985103699716962,1707.0,1736.0,Minnesota,14.0,0.0014896300283038233,1784.0,1755.0,77.0,-12.0,Away,L
653,653,Minnesota,8,False,True,Penn State,45.0,0.9974030631382982,1766.0,1838.0,Minnesota,17.0,0.0025969368617018147,1755.0,1683.0,-11.0,-28.0,Away,L
654,654,Minnesota,9,False,True,Minnesota,31.0,0.9961619145359812,1683.0,1727.0,Rutgers,0.0,0.0038380854640187594,1347.0,1303.0,336.0,31.0,Home,W
655,655,Minnesota,10,False,True,Nebraska,13.0,0.034437237357626466,1508.0,1511.0,Minnesota,20.0,0.9655627626423736,1727.0,1724.0,219.0,7.0,Away,W
656,656,Minnesota,11,False,True,Minnesota,31.0,0.9987189292130362,1724.0,1755.0,Northwestern,3.0,0.0012810707869638227,1343.0,1312.0,381.0,28.0,Home,W
657,657,Minnesota,12,False,True,Minnesota,10.0,0.9484398394072292,1755.0,1749.0,Iowa,13.0,0.05156016059277069,1736.0,1742.0,19.0,-3.0,Home,L
658,658,Minnesota,13,False,True,Wisconsin,16.0,0.4093926223439069,1721.0,1710.0,Minnesota,23.0,0.5906073776560931,1749.0,1760.0,28.0,7.0,Away,W
659,659,Oklahoma,1,False,False,Oklahoma,45.0,0.9989338092980732,1749.0,1786.0,UTEP,13.0,0.0010661907019267056,1323.0,1286.0,426.0,32.0,Home,W
660,660,Oklahoma,2,False,False,Oklahoma,33.0,0.9981406881979183,1786.0,1811.0,Kent State,3.0,0.0018593118020815427,1299.0,1274.0,487.0,30.0,Home,W
661,661,Oklahoma,3,False,False,Nebraska,14.0,0.0033622623797369146,1596.0,1523.0,Oklahoma,49.0,0.9966377376202632,1811.0,1884.0,215.0,35.0,Away,W
662,662,Oklahoma,4,False,True,Oklahoma,34.0,0.266134406576611,1884.0,1851.0,Kansas State,41.0,0.7338655934233891,1642.0,1675.0,242.0,-7.0,Home,L
663,663,Oklahoma,5,False,True,TCU,55.0,0.9988799663742188,1526.0,1656.0,Oklahoma,24.0,0.0011200336257810584,1851.0,1721.0,325.0,-31.0,Away,L
664,664,Oklahoma,6,True,True,Oklahoma,0.0,0.0009575982227953637,1721.0,1582.0,Texas,49.0,0.9990424017772046,1759.0,1898.0,-38.0,-49.0,Home,L
665,665,Oklahoma,7,False,True,Oklahoma,52.0,0.6592330467853718,1582.0,1584.0,Kansas,42.0,0.34076695321462824,1366.0,1364.0,216.0,10.0,Home,W
666,666,Oklahoma,9,False,True,Iowa State,13.0,0.03493735015379132,1777.0,1725.0,Oklahoma,27.0,0.9650626498462088,1584.0,1636.0,-193.0,14.0,Away,W
667,667,Oklahoma,10,False,True,Oklahoma,35.0,0.3801387328603055,1636.0,1640.0,Baylor,38.0,0.6198612671396946,1789.0,1785.0,-153.0,-3.0,Home,L
668,668,Oklahoma,11,False,True,West Virginia,23.0,0.8975732867291993,1374.0,1379.0,Oklahoma,20.0,0.10242671327080066,1640.0,1635.0,266.0,-3.0,Away,L
669,669,Oklahoma,12,False,True,Oklahoma,28.0,0.9551863778225222,1635.0,1662.0,Oklahoma State,13.0,0.04481362217747775,1589.0,1562.0,46.0,15.0,Home,W
670,670,Oklahoma,13,False,True,Texas Tech,51.0,0.4566796150493909,1589.0,1591.0,Oklahoma,48.0,0.5433203849506092,1662.0,1660.0,73.0,-3.0,Away,L
671,671,Florida State,1,False,False,Florida State,47.0,0.9989422079694538,1501.0,1501.0,Duquesne,7.0,0.001057792030546234,,,,40.0,Home,W
672,672,Florida State,1,True,False,Florida State,24.0,0.44501223697557396,1501.0,1504.0,LSU,23.0,0.554987763024426,1538.0,1535.0,-37.0,1.0,Home,W
673,673,Florida State,3,False,True,Louisville,31.0,0.2613073872317884,1506.0,1499.0,Florida State,35.0,0.7386926127682116,1504.0,1511.0,-2.0,4.0,Away,W
674,674,Florida State,4,False,True,Florida State,44.0,0.9636829503261458,1511.0,1577.0,Boston College,14.0,0.03631704967385418,1398.0,1332.0,113.0,30.0,Home,W
675,675,Florida State,5,False,True,Florida State,21.0,0.2432514678008135,1577.0,1564.0,Wake Forest,31.0,0.7567485321991865,1666.0,1679.0,-89.0,-10.0,Home,L
676,676,Florida State,6,False,True,NC State,19.0,0.40348358003828055,1652.0,1651.0,Florida State,17.0,0.5965164199617194,1564.0,1565.0,-88.0,-2.0,Away,L
677,677,Florida State,7,False,True,Florida State,28.0,0.1545282437599527,1565.0,1573.0,Clemson,34.0,0.8454717562400473,1838.0,1830.0,-273.0,-6.0,Home,L
678,678,Florida State,9,False,True,Florida State,41.0,0.9984967622697658,1573.0,1604.0,Georgia Tech,16.0,0.001503237730234197,1276.0,1245.0,297.0,25.0,Home,W
679,679,Florida State,10,False,True,Miami,3.0,0.010723122040443069,1443.0,1339.0,Florida State,45.0,0.9892768779595568,1604.0,1708.0,161.0,42.0,Away,W
680,680,Florida State,11,False,True,Syracuse,3.0,0.00032162317511200876,1547.0,1467.0,Florida State,38.0,0.999678376824888,1708.0,1788.0,161.0,35.0,Away,W
681,681,Florida State,12,False,False,Florida State,49.0,0.9989396697706121,1788.0,1851.0,Louisiana,17.0,0.0010603302293880068,1590.0,1527.0,198.0,32.0,Home,W
682,682,Florida State,13,False,False,Florida State,45.0,0.7590230965326006,1851.0,1850.0,Florida,38.0,0.24097690346739944,1649.0,1650.0,202.0,7.0,Home,W
683,683,Texas,1,False,False,Texas,52.0,0.9987193798252806,1633.0,1700.0,Louisiana Monroe,10.0,0.0012806201747194155,1207.0,1140.0,426.0,42.0,Home,W
684,684,Texas,2,False,False,Texas,19.0,0.8042297537741346,1700.0,1716.0,Alabama,20.0,0.19577024622586536,2089.0,2073.0,-389.0,-1.0,Home,L
685,685,Texas,3,False,False,Texas,41.0,0.9796737529662402,1716.0,1746.0,UT San Antonio,20.0,0.020326247033759848,1521.0,1491.0,195.0,21.0,Home,W
686,686,Texas,4,False,True,Texas Tech,37.0,0.1581836881500748,1520.0,1524.0,Texas,34.0,0.8418163118499252,1746.0,1742.0,226.0,-3.0,Away,L
687,687,Texas,5,False,True,Texas,38.0,0.998656501036639,1742.0,1759.0,West Virginia,20.0,0.0013434989633609449,1493.0,1476.0,249.0,18.0,Home,W
688,688,Texas,6,True,True,Oklahoma,0.0,0.0009575982227953637,1721.0,1582.0,Texas,49.0,0.9990424017772046,1759.0,1898.0,38.0,49.0,Away,W
689,689,Texas,7,False,True,Texas,24.0,0.8206606968288145,1898.0,1897.0,Iowa State,21.0,0.17933930317118552,1776.0,1777.0,122.0,3.0,Home,W
690,690,Texas,8,False,True,Oklahoma State,41.0,0.7877474693768641,1818.0,1832.0,Texas,34.0,0.21225253062313587,1897.0,1883.0,79.0,-7.0,Away,L
691,691,Texas,10,False,True,Kansas State,27.0,0.2069536335227151,1841.0,1831.0,Texas,34.0,0.7930463664772849,1883.0,1893.0,42.0,7.0,Away,W
692,692,Texas,11,False,True,Texas,10.0,0.01249512956418314,1893.0,1862.0,TCU,17.0,0.9875048704358168,1677.0,1708.0,216.0,-7.0,Home,L
693,693,Texas,12,False,True,Kansas,14.0,0.2473102995611253,1429.0,1364.0,Texas,55.0,0.7526897004388746,1862.0,1927.0,433.0,41.0,Away,W
694,694,Texas,13,False,True,Texas,38.0,0.9976589966434192,1927.0,1931.0,Baylor,27.0,0.00234100335658105,1713.0,1709.0,214.0,11.0,Home,W
695,695,Washington,1,False,False,Washington,45.0,0.9964218179780534,1536.0,1577.0,Kent State,20.0,0.003578182021946597,1340.0,1299.0,196.0,25.0,Home,W
696,696,Washington,2,False,False,Washington,52.0,0.9989688371379288,1584.0,1584.0,Portland State,6.0,0.0010311628620712776,,,,46.0,Home,W
697,697,Washington,3,False,False,Washington,39.0,0.7464624301744256,1577.0,1607.0,Michigan State,28.0,0.2535375698255744,1700.0,1670.0,-123.0,11.0,Home,W
698,698,Washington,4,False,True,Washington,40.0,0.8892412304479442,1607.0,1623.0,Stanford,22.0,0.11075876955205577,1349.0,1333.0,258.0,18.0,Home,W
699,699,Washington,5,False,True,UCLA,40.0,0.8916341701359667,1705.0,1712.0,Washington,32.0,0.10836582986403333,1623.0,1616.0,-82.0,-8.0,Away,L
700,700,Washington,6,False,True,Arizona State,45.0,0.9843611228880472,1505.0,1521.0,Washington,38.0,0.01563887711195266,1616.0,1600.0,111.0,-7.0,Away,L
701,701,Washington,7,False,True,Washington,49.0,0.8359409852866415,1600.0,1598.0,Arizona,39.0,0.1640590147133585,1314.0,1316.0,286.0,10.0,Home,W
702,702,Washington,8,False,True,California,21.0,0.12974184470550068,1471.0,1467.0,Washington,28.0,0.8702581552944993,1598.0,1602.0,127.0,7.0,Away,W
703,703,Washington,10,False,True,Washington,24.0,0.238916890329282,1602.0,1603.0,Oregon State,21.0,0.761083109670718,1628.0,1627.0,-26.0,3.0,Home,W
704,704,Washington,11,False,True,Oregon,34.0,0.8885253773362348,1742.0,1729.0,Washington,37.0,0.11147462266376518,1603.0,1616.0,-139.0,3.0,Away,W
705,705,Washington,12,False,True,Washington,54.0,0.9982322577932254,1616.0,1684.0,Colorado,7.0,0.0017677422067745585,1072.0,1004.0,544.0,47.0,Home,W
706,706,Washington,13,False,True,Washington State,33.0,0.0011860965095532832,1689.0,1644.0,Washington,51.0,0.9988139034904469,1684.0,1729.0,-5.0,18.0,Away,W
707,707,Maryland,1,False,False,Maryland,31.0,0.9981603590115268,1496.0,1534.0,Buffalo,10.0,0.0018396409884733345,1382.0,1344.0,114.0,21.0,Home,W
708,708,Maryland,2,False,False,Charlotte,21.0,,1211.0,1151.0,Maryland,56.0,,1534.0,1594.0,323.0,35.0,Away,W
709,709,Maryland,3,False,False,Maryland,34.0,0.9986406427950276,1594.0,1608.0,SMU,27.0,0.0013593572049724891,1671.0,1657.0,-77.0,7.0,Home,W
710,710,Maryland,4,False,True,Michigan,34.0,0.982561079005028,2024.0,2012.0,Maryland,27.0,0.017438920994972018,1608.0,1620.0,-416.0,-7.0,Away,L
711,711,Maryland,5,False,True,Maryland,27.0,0.9716931534813292,1620.0,1647.0,Michigan State,13.0,0.02830684651867077,1607.0,1580.0,13.0,14.0,Home,W
712,712,Maryland,6,False,True,Maryland,29.0,0.4622655589663098,1647.0,1645.0,Purdue,31.0,0.5377344410336902,1666.0,1668.0,-19.0,-2.0,Home,L
713,713,Maryland,7,False,True,Indiana,33.0,0.3595521276979726,1337.0,1349.0,Maryland,38.0,0.6404478723020274,1645.0,1633.0,308.0,5.0,Away,W
714,714,Maryland,8,False,True,Maryland,31.0,0.39298330079394617,1633.0,1625.0,Northwestern,24.0,0.6070166992060538,1308.0,1316.0,325.0,7.0,Home,W
715,715,Maryland,10,False,True,Wisconsin,23.0,0.9266461802730472,1750.0,1765.0,Maryland,10.0,0.07335381972695276,1625.0,1610.0,-125.0,-13.0,Away,L
716,716,Maryland,11,False,True,Penn State,30.0,0.9989066633676952,1871.0,1920.0,Maryland,0.0,0.00109333663230482,1610.0,1561.0,-261.0,-30.0,Away,L
717,717,Maryland,12,False,True,Maryland,30.0,0.2909074571477593,1561.0,1585.0,Ohio State,43.0,0.7090925428522407,2201.0,2177.0,-640.0,-13.0,Home,L
718,718,Maryland,13,False,True,Maryland,37.0,0.9980026951489448,1585.0,1646.0,Rutgers,0.0,0.001997304851055093,1243.0,1182.0,342.0,37.0,Home,W
719,719,NC State,1,False,False,East Carolina,20.0,0.4625437542390466,1518.0,1522.0,NC State,21.0,0.5374562457609533,1632.0,1628.0,114.0,1.0,Away,W
720,720,NC State,2,False,False,NC State,55.0,0.9989598251013851,1630.0,1630.0,Charleston Southern,3.0,0.0010401748986148538,,,,52.0,Home,W
721,721,NC State,3,False,False,NC State,27.0,0.9232074879330704,1628.0,1646.0,Texas Tech,14.0,0.0767925120669295,1538.0,1520.0,90.0,13.0,Home,W
722,722,NC State,4,False,False,NC State,41.0,0.9988313487060124,1646.0,1659.0,Connecticut,10.0,0.001168651293987688,1012.0,999.0,634.0,31.0,Home,W
723,723,NC State,5,False,True,Clemson,30.0,0.9593811832192526,1809.0,1816.0,NC State,20.0,0.04061881678074741,1659.0,1652.0,-150.0,-10.0,Away,L
724,724,NC State,6,False,True,NC State,19.0,0.40348358003828055,1652.0,1651.0,Florida State,17.0,0.5965164199617194,1564.0,1565.0,88.0,2.0,Home,W
725,725,NC State,7,False,True,Syracuse,24.0,0.9906737289592592,1539.0,1581.0,NC State,9.0,0.009326271040740908,1651.0,1609.0,112.0,-15.0,Away,L
726,726,NC State,9,False,True,NC State,22.0,0.4325368683082479,1609.0,1601.0,Virginia Tech,21.0,0.5674631316917521,1323.0,1331.0,286.0,1.0,Home,W
727,727,NC State,10,False,True,NC State,30.0,0.7133815826498833,1601.0,1621.0,Wake Forest,21.0,0.2866184173501167,1687.0,1667.0,-86.0,9.0,Home,W
728,728,NC State,11,False,True,NC State,20.0,0.9182969831214552,1621.0,1600.0,Boston College,21.0,0.08170301687854488,1258.0,1279.0,363.0,-1.0,Home,L
729,729,NC State,12,False,True,Louisville,25.0,0.9204554638037252,1720.0,1741.0,NC State,10.0,0.07954453619627487,1600.0,1579.0,-120.0,-15.0,Away,L
730,730,NC State,13,False,True,North Carolina,27.0,0.21668492057606697,1605.0,1599.0,NC State,30.0,0.7833150794239331,1579.0,1585.0,-26.0,3.0,Away,W
731,731,Pittsburgh,1,False,False,Pittsburgh,38.0,0.9865973304508046,1667.0,1667.0,West Virginia,31.0,0.013402669549195443,1490.0,1490.0,177.0,7.0,Home,W
732,732,Pittsburgh,2,False,False,Pittsburgh,27.0,0.18152987127391668,1667.0,1661.0,Tennessee,34.0,0.8184701287260834,1756.0,1762.0,-89.0,-7.0,Home,L
733,733,Pittsburgh,3,False,False,Western Michigan,13.0,0.0003975254668596575,1487.0,1453.0,Pittsburgh,34.0,0.9996024745331404,1661.0,1695.0,174.0,21.0,Away,W
734,734,Pittsburgh,4,False,False,Pittsburgh,45.0,0.959117832884538,1709.0,1709.0,Rhode Island,24.0,0.040882167115462005,,,,21.0,Home,W
735,735,Pittsburgh,5,False,True,Pittsburgh,21.0,0.9584467304946536,1695.0,1650.0,Georgia Tech,26.0,0.04155326950534655,1235.0,1280.0,460.0,-5.0,Home,L
736,736,Pittsburgh,6,False,True,Pittsburgh,45.0,0.9809890226597638,1650.0,1656.0,Virginia Tech,29.0,0.01901097734023616,1325.0,1319.0,325.0,16.0,Home,W
737,737,Pittsburgh,8,False,True,Louisville,24.0,0.8834747596048148,1592.0,1626.0,Pittsburgh,10.0,0.1165252403951852,1656.0,1622.0,64.0,-14.0,Away,L
738,738,Pittsburgh,9,False,True,North Carolina,42.0,0.8229698228642024,1609.0,1651.0,Pittsburgh,24.0,0.1770301771357976,1622.0,1580.0,13.0,-18.0,Away,L
739,739,Pittsburgh,10,False,True,Pittsburgh,19.0,0.9970301903094002,1580.0,1596.0,Syracuse,9.0,0.002969809690599789,1563.0,1547.0,17.0,10.0,Home,W
740,740,Pittsburgh,11,False,True,Virginia,7.0,0.00035390124408373857,1399.0,1340.0,Pittsburgh,37.0,0.9996460987559164,1596.0,1655.0,197.0,30.0,Away,W
741,741,Pittsburgh,12,False,True,Pittsburgh,28.0,0.9106031436173212,1655.0,1653.0,Duke,26.0,0.0893968563826788,1460.0,1462.0,195.0,2.0,Home,W
742,742,Pittsburgh,13,False,True,Miami,16.0,0.0021461117138410354,1351.0,1316.0,Pittsburgh,42.0,0.9978538882861591,1653.0,1688.0,302.0,26.0,Away,W
743,743,UCLA,1,False,False,UCLA,45.0,0.9973608244449778,1667.0,1690.0,Bowling Green,17.0,0.002639175555022244,1210.0,1187.0,457.0,28.0,Home,W
744,744,UCLA,2,False,False,UCLA,45.0,0.9989309891646411,1710.0,1710.0,Alabama State,7.0,0.001069010835359041,,,,38.0,Home,W
745,745,UCLA,3,False,False,UCLA,32.0,0.7665479725535932,1690.0,1682.0,South Alabama,31.0,0.2334520274464068,1402.0,1410.0,288.0,1.0,Home,W
746,746,UCLA,4,False,True,Colorado,17.0,0.0015556408809567115,1212.0,1189.0,UCLA,45.0,0.9984443591190432,1682.0,1705.0,470.0,28.0,Away,W
747,747,UCLA,5,False,True,UCLA,40.0,0.8916341701359667,1705.0,1712.0,Washington,32.0,0.10836582986403333,1623.0,1616.0,82.0,8.0,Home,W
748,748,UCLA,6,False,True,UCLA,42.0,0.9730590638227268,1712.0,1742.0,Utah,32.0,0.02694093617727333,1886.0,1856.0,-174.0,10.0,Home,W
749,749,UCLA,8,False,True,Oregon,45.0,0.9856057931865017,1632.0,1674.0,UCLA,30.0,0.014394206813498456,1742.0,1700.0,110.0,-15.0,Away,L
750,750,UCLA,9,False,True,UCLA,38.0,0.998047466210638,1700.0,1727.0,Stanford,13.0,0.0019525337893619987,1362.0,1335.0,338.0,25.0,Home,W
751,751,UCLA,10,False,True,Arizona State,36.0,0.0014783689140904506,1503.0,1492.0,UCLA,50.0,0.9985216310859096,1727.0,1738.0,224.0,14.0,Away,W
752,752,UCLA,11,False,True,UCLA,28.0,0.1672664531413853,1738.0,1692.0,Arizona,34.0,0.8327335468586147,1322.0,1368.0,416.0,-6.0,Home,L
753,753,UCLA,12,False,True,UCLA,45.0,0.3227352760869612,1692.0,1691.0,USC,48.0,0.6772647239130388,1753.0,1754.0,-61.0,-3.0,Home,L
754,754,UCLA,13,False,True,California,28.0,0.25548516607368804,1398.0,1406.0,UCLA,35.0,0.7445148339263119,1691.0,1683.0,293.0,7.0,Away,W
755,755,Notre Dame,1,False,False,Ohio State,21.0,0.7398776762658209,1932.0,1944.0,Notre Dame,10.0,0.260122323734179,1826.0,1814.0,-106.0,-11.0,Away,L
756,756,Notre Dame,2,False,False,Notre Dame,21.0,0.01664993601609276,1814.0,1785.0,Marshall,26.0,0.9833500639839072,1548.0,1577.0,266.0,-5.0,Home,L
757,757,Notre Dame,3,False,False,Notre Dame,24.0,0.9860058545544363,1785.0,1780.0,California,17.0,0.013994145445563544,1507.0,1512.0,278.0,7.0,Home,W
758,758,Notre Dame,4,False,False,North Carolina,32.0,0.13992945553981678,1569.0,1559.0,Notre Dame,45.0,0.8600705444601833,1780.0,1790.0,211.0,13.0,Away,W
759,759,Notre Dame,6,True,True,Notre Dame,28.0,0.9666091980217574,1790.0,1797.0,BYU,20.0,0.033390801978242624,1636.0,1629.0,154.0,8.0,Home,W
760,760,Notre Dame,7,False,False,Notre Dame,14.0,0.24066061723331436,1797.0,1765.0,Stanford,16.0,0.7593393827666857,1325.0,1357.0,472.0,-2.0,Home,L
761,761,Notre Dame,8,False,False,Notre Dame,44.0,0.9676518944604704,1765.0,1773.0,UNLV,21.0,0.032348105539529486,1285.0,1277.0,480.0,23.0,Home,W
762,762,Notre Dame,9,False,False,Syracuse,24.0,0.001327255969930267,1585.0,1563.0,Notre Dame,41.0,0.9986727440300698,1773.0,1795.0,188.0,17.0,Away,W
763,763,Notre Dame,10,False,False,Notre Dame,35.0,0.998823789056395,1795.0,1848.0,Clemson,14.0,0.0011762109436049828,1826.0,1773.0,-31.0,21.0,Home,W
764,764,Notre Dame,11,True,False,Navy,32.0,0.8998184275893657,1424.0,1441.0,Notre Dame,35.0,0.1001815724106343,1848.0,1831.0,424.0,3.0,Away,W
765,765,Notre Dame,12,False,False,Notre Dame,44.0,0.9988827444517919,1831.0,1889.0,Boston College,0.0,0.0011172555482079627,1279.0,1221.0,552.0,44.0,Home,W
766,766,Notre Dame,13,False,False,USC,38.0,0.5847344604543382,1754.0,1785.0,Notre Dame,27.0,0.4152655395456618,1889.0,1858.0,135.0,-11.0,Away,L
767,767,South Carolina,1,False,False,South Carolina,35.0,0.9655667047066424,1486.0,1540.0,Georgia State,14.0,0.03443329529335759,1522.0,1468.0,-36.0,21.0,Home,W
768,768,South Carolina,2,False,True,Arkansas,44.0,0.926866185717256,1646.0,1665.0,South Carolina,30.0,0.0731338142827439,1540.0,1521.0,-106.0,-14.0,Away,L
769,769,South Carolina,3,False,True,South Carolina,7.0,0.00033268270096848513,1521.0,1470.0,Georgia,48.0,0.9996673172990316,2070.0,2121.0,-549.0,-41.0,Home,L
770,770,South Carolina,4,False,False,South Carolina,56.0,0.9979107406758756,1470.0,1533.0,Charlotte,20.0,0.002089259324124404,1169.0,1106.0,301.0,36.0,Home,W
771,771,South Carolina,5,False,False,South Carolina,50.0,0.9969449022144264,1546.0,1546.0,South Carolina State,10.0,0.003055097785573557,,,,40.0,Home,W
772,772,South Carolina,6,False,True,Kentucky,14.0,0.1296396902680808,1712.0,1675.0,South Carolina,24.0,0.8703603097319192,1533.0,1570.0,-179.0,10.0,Away,W
773,773,South Carolina,8,False,True,South Carolina,30.0,0.8521191927931502,1570.0,1582.0,Texas A&M,24.0,0.14788080720684982,1669.0,1657.0,-99.0,6.0,Home,W
774,774,South Carolina,9,False,True,South Carolina,10.0,0.007775566079326753,1582.0,1538.0,Missouri,23.0,0.9922244339206732,1439.0,1483.0,143.0,-13.0,Home,L
775,775,South Carolina,10,False,True,Vanderbilt,27.0,0.3051160021384638,1272.0,1271.0,South Carolina,38.0,0.6948839978615362,1538.0,1539.0,266.0,11.0,Away,W
776,776,South Carolina,11,False,True,Florida,38.0,0.9933493957325412,1604.0,1683.0,South Carolina,6.0,0.006650604267458893,1539.0,1460.0,-65.0,-32.0,Away,L
777,777,South Carolina,12,False,True,South Carolina,63.0,0.9938376861899691,1460.0,1599.0,Tennessee,38.0,0.0061623138100307395,2018.0,1879.0,-558.0,25.0,Home,W
778,778,South Carolina,13,False,False,Clemson,30.0,0.7743923284976679,1834.0,1821.0,South Carolina,31.0,0.2256076715023321,1599.0,1612.0,-235.0,1.0,Away,W
779,779,Ohio,1,False,False,Ohio,41.0,0.5274319180566435,1368.0,1371.0,Florida Atlantic,38.0,0.4725680819433565,1488.0,1485.0,-120.0,3.0,Home,W
780,780,Ohio,2,False,False,Penn State,46.0,0.9985686713383792,1674.0,1737.0,Ohio,10.0,0.0014313286616208787,1371.0,1308.0,-303.0,-36.0,Away,L
781,781,Ohio,3,False,False,Iowa State,43.0,0.9983775022317706,1774.0,1809.0,Ohio,10.0,0.001622497768229425,1308.0,1273.0,-466.0,-33.0,Away,L
782,782,Ohio,4,False,False,Ohio,59.0,,1251.0,1251.0,Fordham,52.0,,,,,7.0,Home,W
783,783,Ohio,5,False,True,Kent State,31.0,0.9936773459181102,1305.0,1313.0,Ohio,24.0,0.0063226540818898105,1273.0,1265.0,-32.0,-7.0,Away,L
784,784,Ohio,6,False,True,Ohio,55.0,0.9985436223919836,1265.0,1285.0,Akron,34.0,0.0014563776080164235,967.0,947.0,298.0,21.0,Home,W
785,785,Ohio,7,False,True,Western Michigan,14.0,0.4773386110718419,1304.0,1255.0,Ohio,33.0,0.5226613889281582,1285.0,1334.0,-19.0,19.0,Away,W
786,786,Ohio,8,False,True,Ohio,24.0,0.34082605422582796,1334.0,1348.0,Northern Illinois,17.0,0.659173945774172,1412.0,1398.0,-78.0,7.0,Home,W
787,787,Ohio,10,False,True,Ohio,45.0,0.9986786520201308,1348.0,1413.0,Buffalo,24.0,0.0013213479798692696,1486.0,1421.0,-138.0,21.0,Home,W
788,788,Ohio,11,False,True,Miami (OH),21.0,0.0449067839900081,1412.0,1374.0,Ohio,37.0,0.955093216009992,1413.0,1451.0,1.0,16.0,Away,W
789,789,Ohio,12,False,True,Ball State,18.0,0.00989004400879534,1306.0,1288.0,Ohio,32.0,0.9901099559912048,1451.0,1469.0,145.0,14.0,Away,W
790,790,Ohio,13,False,True,Ohio,38.0,0.9916259033166934,1469.0,1495.0,Bowling Green,14.0,0.008374096683306577,1149.0,1123.0,320.0,24.0,Home,W
791,791,Ohio,14,True,True,Ohio,7.0,0.024974616924797854,1495.0,1479.0,Toledo,17.0,0.975025383075202,1478.0,1494.0,17.0,-10.0,Home,L
792,792,Wyoming,1,False,False,Illinois,38.0,0.9974722912053572,1496.0,1584.0,Wyoming,6.0,0.002527708794642813,1497.0,1409.0,1.0,-32.0,Away,L
793,793,Wyoming,1,False,False,Wyoming,40.0,0.8817378376353331,1409.0,1411.0,Tulsa,37.0,0.11826216236466693,1502.0,1500.0,-93.0,3.0,Home,W
794,794,Wyoming,2,False,False,Wyoming,33.0,0.9643784072196856,1419.0,1419.0,Northern Colorado,10.0,0.035621592780314404,,,,23.0,Home,W
795,795,Wyoming,3,False,True,Wyoming,17.0,0.30350568781769205,1411.0,1416.0,Air Force,14.0,0.696494312182308,1695.0,1690.0,-284.0,3.0,Home,W
796,796,Wyoming,4,False,False,BYU,38.0,0.9902361043292756,1619.0,1630.0,Wyoming,24.0,0.009763895670724332,1416.0,1405.0,-203.0,-14.0,Away,L
797,797,Wyoming,5,False,True,Wyoming,16.0,0.03711240508278305,1405.0,1367.0,San José State,33.0,0.9628875949172171,1430.0,1468.0,-25.0,-17.0,Home,L
798,798,Wyoming,6,False,True,New Mexico,14.0,0.21743048925979616,1196.0,1183.0,Wyoming,27.0,0.7825695107402039,1367.0,1380.0,171.0,13.0,Away,W
799,799,Wyoming,8,False,True,Wyoming,28.0,0.9973672996132552,1380.0,1414.0,Utah State,14.0,0.002632700386744791,1439.0,1405.0,-59.0,14.0,Home,W
800,800,Wyoming,9,False,True,Hawai'i,20.0,0.0017938435310362786,1160.0,1166.0,Wyoming,27.0,0.9982061564689636,1414.0,1408.0,254.0,7.0,Away,W
801,801,Wyoming,11,False,True,Colorado State,13.0,0.3529462360167795,1208.0,1216.0,Wyoming,14.0,0.6470537639832206,1408.0,1400.0,200.0,1.0,Away,W
802,802,Wyoming,12,False,True,Wyoming,17.0,0.19190517688086967,1400.0,1415.0,Boise State,20.0,0.8080948231191303,1752.0,1737.0,-352.0,-3.0,Home,L
803,803,Wyoming,13,False,True,Fresno State,30.0,0.9960302829904544,1620.0,1676.0,Wyoming,0.0,0.003969717009545515,1415.0,1359.0,-205.0,-30.0,Away,L
804,804,Tennessee,1,False,False,Tennessee,59.0,0.9984193930948008,1640.0,1756.0,Ball State,10.0,0.0015806069051993445,1410.0,1294.0,230.0,49.0,Home,W
805,805,Tennessee,2,False,False,Pittsburgh,27.0,0.18152987127391668,1667.0,1661.0,Tennessee,34.0,0.8184701287260834,1756.0,1762.0,89.0,7.0,Away,W
806,806,Tennessee,3,False,False,Tennessee,63.0,0.998945585084284,1762.0,1835.0,Akron,6.0,0.0010544149157158957,1009.0,936.0,753.0,57.0,Home,W
807,807,Tennessee,4,False,True,Tennessee,38.0,0.4409064321856961,1835.0,1830.0,Florida,33.0,0.5590935678143041,1564.0,1569.0,271.0,5.0,Home,W
